"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 05, 2006","1,705.29","1,697.80","1,707.71","1,697.33","-","0.56%"
"Jan 04, 2006","1,695.83","1,684.05","1,696.83","1,681.85","-","0.95%"
"Jan 03, 2006","1,679.93","1,654.39","1,686.59","1,633.62","-","2.11%"
"Dec 30, 2005","1,645.20","1,648.10","1,649.90","1,641.86","-","-0.61%"
"Dec 29, 2005","1,655.36","1,668.78","1,671.32","1,653.53","-","-0.70%"
"Dec 28, 2005","1,667.10","1,671.27","1,674.07","1,662.09","-","-0.08%"
"Dec 27, 2005","1,668.37","1,686.92","1,693.58","1,666.46","-","-0.86%"
"Dec 23, 2005","1,682.92","1,687.58","1,690.41","1,679.28","-","-0.03%"
"Dec 22, 2005","1,683.35","1,672.59","1,685.49","1,671.78","-","0.76%"
"Dec 21, 2005","1,670.61","1,669.34","1,682.84","1,665.34","-","0.33%"
"Dec 20, 2005","1,665.07","1,665.60","1,672.47","1,657.71","-","0.04%"
"Dec 19, 2005","1,664.36","1,692.21","1,694.65","1,663.56","-","-1.44%"
"Dec 16, 2005","1,688.68","1,700.92","1,704.38","1,688.26","-","-0.77%"
"Dec 15, 2005","1,701.70","1,703.39","1,705.93","1,688.07","-","0.16%"
"Dec 14, 2005","1,698.98","1,701.49","1,707.74","1,692.44","-","-0.40%"
"Dec 13, 2005","1,705.77","1,696.28","1,711.83","1,693.90","-","0.44%"
"Dec 12, 2005","1,698.35","1,698.15","1,701.27","1,691.22","-","0.34%"
"Dec 09, 2005","1,692.62","1,687.44","1,694.13","1,679.22","-","0.42%"
"Dec 08, 2005","1,685.59","1,701.01","1,702.84","1,674.74","-","-0.67%"
"Dec 07, 2005","1,697.04","1,703.31","1,706.12","1,688.90","-","-0.25%"
"Dec 06, 2005","1,701.35","1,706.62","1,716.65","1,700.16","-","0.39%"
"Dec 05, 2005","1,694.77","1,704.12","1,704.94","1,689.60","-","-0.84%"
"Dec 02, 2005","1,709.10","1,702.36","1,709.10","1,698.90","-","0.28%"
"Dec 01, 2005","1,704.28","1,683.39","1,705.19","1,683.39","-","1.90%"
"Nov 30, 2005","1,672.56","1,675.92","1,683.62","1,671.34","-","-0.26%"
"Nov 29, 2005","1,676.84","1,693.11","1,697.58","1,676.76","-","-0.45%"
"Nov 28, 2005","1,684.39","1,702.40","1,703.08","1,683.83","-","-0.98%"
"Nov 25, 2005","1,701.05","1,699.13","1,701.06","1,693.33","-","0.25%"
"Nov 23, 2005","1,696.77","1,691.96","1,704.42","1,691.08","-","0.16%"
"Nov 22, 2005","1,694.14","1,681.37","1,698.32","1,679.10","-","0.47%"
"Nov 21, 2005","1,686.23","1,678.70","1,686.79","1,673.05","-","0.38%"
"Nov 18, 2005","1,679.85","1,685.05","1,689.59","1,674.75","-","0.21%"
"Nov 17, 2005","1,676.39","1,659.16","1,676.39","1,657.27","-","1.51%"
"Nov 16, 2005","1,651.45","1,648.92","1,653.74","1,642.36","-","0.43%"
"Nov 15, 2005","1,644.31","1,651.97","1,658.65","1,638.97","-","-0.46%"
